1.59487	1.65203
0.0921428	0.0661195
-1.31527	-1.26228
-0.280512	-0.143296
-0.297124	-0.240231
1.12489	1.32998
-0.818838	-1.016
0.432911	0.550826
-1.19833	-1.23263
-0.282555	-0.290623
1.99469	2.04864
1.17867	1.14611
1.4126	1.15083
-2.092	-1.85464
0.547202	0.607481
-0.425809	-0.459389
-0.327862	-0.264844
-0.211005	-0.0696254
-0.00681927	-0.249233
-1.16588	-1.1012
-0.0381392	-0.381314
-1.26552	-1.16407
2.42354	2.19069
1.06538	1.25587
-0.412597	-0.282906
-0.747081	-0.774054
1.23706	1.01634
0.35868	0.514935
-0.0965025	0.0805406
-0.813504	-0.979997
-1.59789	-1.307
-0.182087	-0.278493
-0.208119	-0.130046
1.25986	0.916374
0.316521	0.250686
0.50506	0.329411
1.36161	1.33539
-0.427895	-0.305691
0.0253855	0.112819
0.878957	0.802821
0.149467	0.245946
-0.910704	-1.03017
1.30125	1.21787
-0.381371	-0.365797
-0.406922	-0.392341
-0.316238	-0.562171
-0.202833	-0.279823
0.559958	0.333924
-0.248295	-0.302284
-0.308522	-0.256932
-0.691683	-0.692028
1.69717	1.8537
0.924616	1.09078
-1.11969	-0.9304
0.0842444	-0.0449895
-0.924532	-0.96506
0.670745	0.520123
0.165485	0.0922475
-0.730583	-0.684829
-0.371067	-0.324023
1.47459	1.44913
0.836654	0.868921
1.68117	1.8638
0.169605	0.136539
-0.934822	-0.763426
-0.908673	-0.702265
-0.526629	-0.467826
2.17466	2.05704
-0.6736	-0.756782
-0.533134	-0.846886
0.350106	0.196049
1.61423	1.79554
-1.57055	-1.64792
0.21856	0.158867
-1.0549	-0.752654
-0.543287	-0.445426
-0.805436	-0.443571
-1.1753	-1.03476
0.672672	0.510077
-0.505487	-0.275346
1.00116	1.06434
0.404712	0.458599
-2.44864	-2.45406
0.0982474	0.329978
0.316934	0.216496
0.294192	0.360729
-1.41297	-1.46906
-0.951443	-1.00603
-1.38999	-1.54532
0.250079	0.496184
-1.41095	-1.43154
-0.511568	-0.628448
0.348772	0.473179
0.0645767	0.0249514
0.123575	0.0927905
-0.827181	-0.992996
-1.03287	-0.970528
-0.466615	-0.584037
-0.27952	0.0259784
0.00784527	0.0433721
0.0936873	-0.00179987
0.4532	0.407692
-1.33176	-1.40868
1.4833	1.68537
-0.503308	-0.282099
-0.740659	-0.692121
-0.897679	-0.922661
-1.30728	-1.33343
-0.635064	-0.625326
-0.443185	-0.598817
0.0716012	-0.247463
0.600133	0.527053
-0.740123	-0.897514
-0.35936	-0.0616176
-1.53524	-1.6826
-1.46499	-1.19989
-0.804238	-0.813364
0.0328773	-0.0819468
1.20136	1.11354
-0.261801	-0.2025
0.63495	0.446049
-0.841847	-0.720871
-0.0454052	0.289327
0.372314	0.24571
1.07905	1.02393
-0.546485	-0.810397
-0.278551	-0.166426
0.0528018	-0.0479403
-0.502532	-0.425022
-1.54601	-1.49914
0.518099	0.414787
-1.03423	-0.980659
0.877473	0.857897
-0.897489	-0.819844
1.45161	1.48036
0.833572	0.720793
1.59319	1.40611
-0.128337	-0.343684
1.85153	1.70739
0.964677	1.12476
0.661085	0.632103
0.599845	0.551306
-0.539168	-0.432717
-0.645659	-0.554191
-0.704996	-0.688412
-0.407365	-0.311053
1.01558	1.26553
0.542547	0.482035
1.67622	1.53953
0.75923	0.903787
1.29263	1.20765
-0.719671	-0.923246
0.0254493	0.163505
-0.138955	-0.202566
1.07983	0.960124
0.0959281	0.192561
-0.0809316	-0.0848453
0.186188	0.0700797
0.492124	0.513969
0.319202	0.391108
-0.793251	-0.551407
-0.990187	-0.850191
-0.207324	-0.313628
0.366649	0.358114
0.385831	0.165506
-0.611487	-0.639129
-0.956254	-0.789015
0.564639	0.643638
-3.22081	-3.26152
1.017	0.923405
-0.347485	-0.201351
-1.42795	-1.42178
0.140437	0.210027
0.835848	0.999141
-1.71166	-1.6582
-0.30133	-0.326825
0.29426	0.259971
-1.29248	-1.29977
-2.17847	-2.41791
1.39377	1.22147
0.910212	1.01824
0.962789	0.881937
0.209561	0.44557
-1.42631	-1.4325
1.43288	1.44844
-0.445771	-0.431306
-0.402245	-0.0010535
0.436544	0.605329
0.326278	0.284856
-0.841815	-0.76354
1.27744	1.43006
0.281558	0.253771
1.08151	1.33023
-0.0351563	-0.0547286
-0.520652	-0.557077
0.646144	0.460044
1.14114	1.1298
0.497991	0.504864
-0.313666	-0.316108
0.307994	0.322515
1.20635	1.18583
0.35514	0.108992
1.75395	1.77175
0.461954	0.386427
1.5223	1.58086
-0.455746	-0.3124
1.13403	1.131
-1.61062	-1.88261
-0.537914	-0.538241
1.24098	1.42278
1.67675	1.86768
-1.06917	-0.98594
-1.36071	-1.33803
0.42	0.746289
-1.52798	-1.54777
1.06011	0.840573
-1.3038	-1.30208
-0.324784	-0.309259
1.26402	1.3167
-0.767002	-0.480111
-0.000682176	-0.0138195
0.51243	0.55812
-1.27209	-1.13123
1.16116	1.00411
0.187966	0.0602972
0.54847	0.441467
0.0172043	0.170729
-0.855568	-0.835062
0.079753	-0.141652
1.71054	1.68632
0.815967	0.883532
-0.259693	-0.0122551
0.576892	0.44288
1.52578	1.45572
-0.718055	-0.729169
1.50217	1.50129
2.097	1.9552
0.993245	0.922962
0.647509	0.652498
0.967717	0.96582
0.00795416	0.24082
0.047222	0.149679
-1.14181	-1.19613
-1.07483	-1.05553
0.0887823	-0.00256566
-1.93241	-1.89718
1.88782	1.84356
0.215233	0.195911
-0.127227	-0.0844312
1.5307	1.7641
0.118841	0.35983
1.62258	1.70078
-0.306454	-0.373029
0.0738347	0.0653495
0.70113	0.647863
1.01988	0.856113
1.06007	1.15739
0.519631	0.742517
1.4465	1.47894
-0.502371	-0.416334
0.565581	0.451718
0.406643	0.305981
1.28129	1.13794
-1.31612	-1.23486
-1.99116	-2.12776
1.31322	1.18086
0.585695	0.485799
1.22799	1.1919
0.129774	0.198385
0.423735	0.421491
1.48438	1.70896
0.384889	0.587782
0.472797	0.442516
1.12086	1.13437
-0.334452	-0.268194
-2.88967	-3.03296
-0.564834	-0.728761
-0.913382	-0.833011
-0.577029	-0.499305
0.91821	0.855658
0.720288	0.774763
-0.561595	-0.327195
-1.19301	-1.24796
-1.11364	-1.01225
-0.639031	-0.288501
-0.548008	-0.368333
-0.74351	-0.697753
-1.01663	-1.02639
0.495453	0.389288
0.506268	0.525968
-0.644712	-0.517753
0.641309	0.619454
1.37281	1.37032
0.598561	0.561979
0.549058	0.560782
0.844514	1.00863
1.87917	1.66454
-0.136729	0.0169555
0.121304	0.097545
0.908563	0.831432
-0.294623	-0.0996909
2.18992	2.50146
-0.222871	-0.207684
-0.448153	-0.313382
-0.868166	-0.678476
0.73317	0.827173
0.24848	0.0034244
0.714605	0.47156
-0.466103	-0.335745
0.253202	0.202435
-0.887722	-0.593901
-0.732877	-0.760202
-1.18038	-1.11901
0.194226	0.19328
0.567436	0.648463
-0.0158379	-0.0125543
2.06285	1.82068
-0.180092	-0.290608
1.8169	1.85583
-1.07179	-0.980088
0.608551	0.669051
0.519395	0.497418
-0.580012	-0.560427
-0.175169	-0.284272
-0.735433	-0.834257
0.535584	0.324211
-0.404877	-0.297411
-0.0967712	0.00274637
0.111929	-0.0564133
0.558451	0.366154
-0.202329	-0.275914
-1.98623	-2.06553
-0.990225	-0.947882
-0.372842	-0.36004
0.0505991	0.0845627
-0.184327	-0.232231
0.011144	0.183008
1.40615	1.35886
-0.0710908	-0.2014
-1.37914	-1.58025
-0.0352079	-0.308544
0.631577	0.498974
-1.50162	-1.56328
-0.422706	-0.584731
-0.406145	-0.401073
-1.3118	-1.45987
0.544469	0.414939
-1.64462	-1.64118
0.764285	0.746752
-0.327895	-0.349158
-0.922883	-0.874746
-0.0576371	-0.191845
-0.636068	-0.825823
0.590818	0.775297
-0.738801	-0.753463
0.420198	0.651031
-1.29842	-1.30266
-1.59086	-1.62419
-0.669661	-0.643792
-1.15972	-1.12201
1.65174	1.50252
0.471016	0.245902
-0.486476	-0.326044
0.38078	0.315622
-0.00981867	-0.184988
-0.162214	-0.303377
0.0758062	0.0234102
-0.93353	-0.9948
-1.28188	-1.29921
0.392089	0.615188
1.14577	1.10008
-0.41066	-0.422385
0.520995	0.472516
-0.373034	-0.647275
-1.28468	-1.37404
0.251558	0.196074
-0.0522752	-0.1048
-1.04368	-1.05549
0.859647	1.02764
-0.962063	-0.99154
0.238681	0.233598
0.828182	0.962086
0.695278	0.601252
-0.0809462	-0.0241358
-0.461315	-0.463911
1.35234	1.49811
-0.05335	0.186013
1.93963	1.98032
-0.55995	-0.522084
-0.12621	-0.200759
0.138204	0.184366
-0.365052	-0.402117
0.683922	0.492689
-0.0424176	-0.106089
0.471393	0.612136
0.218039	0.178836
-1.17746	-1.41653
0.878064	0.837912
1.05041	1.289
0.785138	1.05878
-0.680091	-0.638702
-0.679352	-0.787608
0.117118	-0.046172
-1.10949	-1.27264
-0.386368	-0.24754
0.978881	1.03424
-0.885467	-0.916164
1.60593	1.60063
-1.49605	-1.45779
-0.200505	-0.0359729
0.072743	-0.0105541
0.997592	0.789039
0.00913976	0.244902
0.562459	0.754167
0.638328	0.652858
-1.04638	-1.08323
0.0444525	0.0809519
-0.309103	-0.242945
-1.44608	-1.40398
0.868546	0.84106
0.909123	0.867623
-0.748158	-0.879882
-0.447947	-0.408506
-0.234367	-0.230703
-0.0972271	-0.177355
-0.0542671	-0.183143
0.202967	0.15309
-0.244019	-0.146376
-0.913588	-0.764218
-1.29189	-1.46502
2.03407	1.62979
0.0639168	0.0141255
-0.128271	-0.161816
-0.495948	-0.530524
1.1032	0.872936
-1.33542	-1.2944
0.662312	0.629799
0.662103	0.659548
-0.59516	-0.460434
-0.633547	-0.658979
1.42459	1.60778
1.87323	1.74944
0.042287	-0.0428777
0.338281	0.365661
-0.978282	-1.02591
0.0349611	0.109589
0.769099	0.845767
2.36399	1.91891
0.3478	0.330236
1.63113	1.58451
-1.74914	-1.66936
1.92447	1.91562
0.530458	0.638869
-0.475552	-0.0684386
0.966972	0.995267
0.370753	0.517687
1.58671	1.70222
-1.08762	-1.17305
-1.10535	-1.14711
0.18713	0.246809
-1.90455	-2.10746
1.35547	1.43822
0.431858	0.235533
0.118519	0.0541004
-1.2854	-1.2188
-1.43226	-1.20736
-0.829379	-0.681408
-0.237609	-0.0551553
-2.34912	-2.18442
0.65326	0.916269
1.90277	1.85526
-0.0614406	-0.206732
0.744539	0.963886
-0.840889	-0.787399
0.351692	0.228803
0.00721017	-0.207326
1.31435	1.49022
2.39957	2.36376
0.946167	0.97496
-1.13805	-0.988963
-0.626927	-0.906086
1.45849	1.3861
-1.07139	-0.981084
-0.941702	-0.749935
-0.661189	-0.778736
-1.96618	-1.63167
0.310099	0.483922
-0.449171	-0.292369
-0.96459	-1.08643
0.385734	0.560882
1.93168	1.88205
-0.251609	-0.584779
-0.269148	-0.54189
-1.76257	-1.73543
-0.315542	-0.608743
-0.0482247	0.061111
0.58494	0.415621
0.203266	-0.00879382
0.534358	0.567792
0.978606	0.851165
-0.47833	-0.682981
-0.634711	-0.662052
0.772609	0.718239
0.000177189	0.142135
-1.18328	-0.952019
0.67032	0.941855
-1.39297	-1.32414
-0.788523	-0.864384
1.65631	1.80963
0.847694	1.11367
-0.845327	-0.868104
-1.18848	-1.20664
-0.688515	-0.717124
-0.380008	-0.146183
0.898733	0.925511
0.238268	0.261247
0.520735	0.603652
-2.17172	-1.91057
-0.577991	-0.652607
0.180661	0.272156
0.941826	0.820481
-0.898467	-0.892747
-0.867512	-0.939929
-0.220931	-0.376336
-0.731642	-0.891774
-0.328998	-0.348594
0.287869	0.192518
0.887275	1.0992
-0.682878	-0.678303
0.663059	0.652923
-0.0407403	-0.119734
-0.571711	-0.901706
2.27303	2.31444
-1.94662	-2.01173
-1.06515	-1.1702
1.31613	1.30994
-1.39599	-1.42465
1.02901	1.1578
-0.216572	-0.164749
-0.295519	-0.309861
-1.98891	-1.95361
1.21707	1.04697
-1.34774	-1.14797
0.522855	0.52488
-0.86267	-0.995141
-1.57532	-1.59397
-1.32784	-1.4634
-0.495895	-0.387039
1.25849	1.30809
0.144487	-0.0533774
-0.05832	-0.116249
1.75637	1.78854
-0.558601	-0.572579
-0.128325	-0.0743275
-0.956377	-0.741657
0.850164	0.74521
0.612157	0.69709
1.53949	1.5358
0.261214	0.454823
0.992915	1.08288
-1.38665	-1.4279
0.0529016	-0.0117686
-0.791208	-0.672026
0.636909	0.341804
-0.900232	-0.649718
-0.0357674	-0.344646
-0.682308	-0.695325
-0.712573	-0.811953
1.41433	1.41569
0.628351	0.612386
0.427206	0.364157
0.5178	0.590367
2.06779	2.09409
-1.12342	-1.29402
-0.822113	-0.863384
1.29957	1.56317
0.245684	0.252866
-0.180467	-0.0361063
2.35957	2.39579
2.12402	2.35304
-2.03607	-1.75622
-0.163305	-0.0588625
0.00739782	-0.0491996
-1.34976	-1.66013
0.247791	0.349159
1.89649	1.89709
0.62583	0.730115
0.635202	0.530997
1.0302	0.949521
0.980634	1.03127
-0.866566	-0.675646
-1.80652	-2.06363
-1.71351	-1.69119
0.582919	0.777371
1.26712	1.20059
-2.38647	-2.15287
-0.492035	-0.184859
-0.219643	-0.230936
-0.105663	-0.0904034
-0.563308	-0.499541
0.417616	0.398958
-0.960059	-0.981369
-1.60432	-1.77883
-1.33976	-1.25379
1.9019	2.00557
0.0375793	0.182417
-0.915218	-0.885577
0.536761	0.731741
0.735161	0.710206
0.536459	0.641654
-0.142493	0.213389
0.69005	1.14925
2.25331	2.07493
-0.602946	-0.405801
0.959192	0.741815
-0.36942	-0.32255
2.08946	2.04962
0.435808	0.534016
0.822558	0.968612
1.15156	1.07318
1.91778	1.82808
1.14559	1.40929
-1.29985	-1.49035
-0.407738	-0.235917
0.780694	0.607038
0.326541	0.398956
0.839038	1.0248
-0.781597	-0.758219
0.761861	0.733848
0.403309	0.233389
0.0303564	0.205751
-1.56776	-1.52364
0.779732	0.821032
-1.94412	-2.07614
-0.048555	-0.0355119
-0.901252	-0.906931
-0.985369	-1.03561
-0.433084	-0.488538
2.33963	2.24271
-0.551616	-0.730178
-0.310159	-0.15686
-2.02729	-1.98349
0.424961	0.422773
-1.92683	-1.69706
0.45736	0.357244
-0.993119	-0.950479
-1.28909	-1.34591
0.116335	-0.0557772
1.26864	1.14117
-2.02701	-2.00801
0.124226	0.22039
1.21986	0.963099
1.77418	1.84437
-1.25921	-1.5034
-0.769494	-0.780981
0.216331	0.29668
-0.442011	-0.402625
0.548908	0.4246
0.766609	0.840439
0.00691856	0.0114097
-1.14901	-0.967701
-0.440479	-0.585766
-0.893059	-0.755258
0.0591256	-0.138891
-1.24942	-1.3954
1.30187	1.57729
-0.382992	-0.391247
0.475983	0.384579
0.479278	0.429723
-0.550852	-0.50005
0.305311	0.207223
0.675168	0.58551
0.0741682	0.200645
-1.3471	-1.3707
-0.572153	-0.313272
-0.897171	-0.870035
0.940587	0.841265
-0.748082	-0.602721
0.218967	0.307216
0.947485	0.941636
0.078354	0.204101
1.33774	1.38747
-1.42506	-1.45395
-0.481203	-0.335093
-0.654015	-0.793679
0.794259	0.790639
0.40622	0.261449
-0.874471	-0.74709
-0.893496	-1.0402
1.12719	1.27031
0.407007	0.400815
1.02817	1.11991
-1.01537	-1.21559
1.77819	1.79867
0.319411	0.141713
-1.55961	-1.44938
0.98697	1.00164
1.25898	1.42096
-2.05431	-1.86138
-0.207939	-0.190788
0.0389952	0.20743
-0.0305657	-0.28815
-0.191184	-0.334269
0.744181	0.756201
2.17384	2.15793
0.745662	0.559725
0.387525	0.336733
0.824706	0.990638
-0.487559	-0.483692
-0.391727	-0.427581
0.994709	0.922101
0.0108106	0.055454
-1.4187	-1.44916
-0.91081	-0.852317
1.6832	1.53529
0.603358	0.60997
-1.64308	-1.46616
-1.18793	-1.30364
-0.764256	-0.722347
0.396288	0.556512
0.0777042	0.160193
-0.95388	-0.886331
0.439152	0.455368
-0.557013	-0.545146
-0.528361	-0.573123
0.631997	0.725715
-0.622336	-0.811411
0.588421	0.391931
-1.46478	-1.4259
-0.632363	-0.708492
0.0695683	0.0501539
-0.00230174	-0.0628812
1.384	1.55939
0.579784	0.684782
0.196795	0.292257
-0.461232	-0.298013
0.714049	0.617251
1.27582	1.14707
0.396525	0.526301
-2.04038	-1.95873
-0.571936	-0.556633
-1.26073	-1.48573
-0.657174	-0.852463
-0.141195	-0.162524
0.017981	-0.10704
0.737552	0.683061
-0.119808	0.219072
0.750309	0.978397
0.556676	0.382427
1.10391	1.01963
-0.120769	-0.000352082
-0.812336	-0.889372
1.79741	1.77022
0.852209	0.955523
0.45611	0.505235
-0.144853	-0.265114
-0.237529	-0.261603
-0.415723	-0.299239
0.231364	0.161004
0.462928	0.791282
-0.28224	-0.252611
0.509254	0.353197
0.528424	0.724889
-3.01312	-3.04441
0.766419	0.86318
1.38024	1.7428
1.10605	1.07259
0.147233	0.0648272
-1.26159	-1.26884
-0.0391511	0.20784
0.409392	0.367782
-1.54335	-1.73119
1.49921	1.55245
-0.189397	-0.105014
1.83795	1.78136
-1.01938	-1.13892
-0.658836	-0.398784
1.0319	1.03098
-0.188026	-0.288665
-0.36758	-0.399499
1.06283	1.03847
1.34573	1.38074
0.437436	0.29029
1.85162	2.04124
-1.1892	-1.31559
1.9589	1.65766
-0.876856	-0.691525
0.592148	0.452835
0.681526	0.612491
-0.792594	-1.06408
0.119678	0.12212
-1.00697	-0.889577
-1.16846	-1.30927
2.21142	2.14466
2.01379	1.7872
-0.514355	-0.286535
-1.34728	-1.05324
0.365315	0.343818
-0.279296	-0.482395
1.58575	1.50094
1.52623	1.47958
0.644291	0.436982
-2.07665	-2.01979
0.630001	0.610524
1.50555	1.58824
-0.702107	-0.813424
0.36763	0.412433
-0.266723	-0.119146
0.101766	0.0623525
-0.431406	-0.464822
-1.86775	-1.89873
-0.0154894	0.0258425
0.25881	0.0806712
0.0800643	0.318793
-0.184291	-0.280198
0.850998	0.738406
0.355074	0.702587
-1.16021	-0.964657
0.00901344	0.0309625
-1.72255	-1.65103
-1.26391	-1.36474
-0.445529	-0.345759
